#TYPE Selected.System.Management.Automation.PSCustomObject
"@sagarkamat Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ","http://twitter.com/NeilMerc/status/161450582996033536"
"@drkrish123 Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ","http://twitter.com/NeilMerc/status/161451613788176384"
"@irix2011 Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ","http://twitter.com/NeilMerc/status/161450908012658688"
"@drvijay78 Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ","http://twitter.com/NeilMerc/status/161451330626527232"
"@dilipbaba Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ","http://twitter.com/NeilMerc/status/161451494984523776"
"@IndiaNewsForum Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ","http://twitter.com/NeilMerc/status/161451808269672448"
"@nijumohan Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ","http://twitter.com/NeilMerc/status/161452220867543040"
"@stupidusmaximus lookin forward to ur TEDx appearance at #bitsgoa ","http://twitter.com/arnav437/status/161466957135220736"
"I liked a @YouTube video http://t.co/5J3tLMOS Soaring Over BITS GOA.mp4 ","http://twitter.com/d_sathe/status/161501475279872001"
"Looking at the photos of the last 4 years  i have had best of times at BITS Goa and FMC Thanks to the people who made it special #GOODLIFE ","http://twitter.com/mohitmandokhot/status/161505237432143872"
"Interface 2012  BITS Pilani  Rajasthan http://t.co/sQqMgVDm ","http://twitter.com/kb0000/status/161506463842447361"
"Only 24 days into &quot;the 2012&quot; and it's already old. The BITS Goa Campus. :| ","http://twitter.com/oyerohan/status/161530169134284802"
"Yet another speculation of a test. Why can't people take a break ? #OPRE #BITSgoa ","http://twitter.com/chiragragarwal/status/161532429864140800"
"Oh wait check this once http://t.co/zyQyQeYc ! #bitsgoa ","http://twitter.com/subodhkolhe/status/161552649462886401"
